label,size,time,nb_rounds,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19,round20,round21,round22,round23,round24,round25,round26,round27,round28,round29,round30,round31,round32,round33,round34,round35,round36,round37,round38,round39,round40,round41,round42,round43,round44,round45,round46,round47,round48,round49,round50,round51,round52,round53,round54,round55,round56,round57,round58,round59,round60,round61,round62,round63,round64,round65,round66,round67,round68,round69,round70,round71,round72,round73,round74,round75,round76,round77,round78,round79,round80,round81,round82,round83,round84,round85,round86,round87,round88,round89,round90,round91,round92,round93,round94,round95,round96,round97,round98,round99,round100,round101,round102,round103,round104,round105,round106,round107,round108,round109,round110,round111,round112,round113,round114,round115,round116,round117,round118,round119,round120,round121,round122,round123,round124,round125,round126,round127,round128,round129,round130,round131,round132,round133,round134,round135,round136,round137,round138,round139,round140,round141,round142,round143,round144,round145,round146,round147,round148,round149,round150,round151,round152,round153,round154,round155,round156,round157,round158,round159,round160,round161,round162,round163,round164,round165,round166,round167,round168,round169,round170,round171,round172,round173,round174,round175,round176,round177,round178,round179,round180,round181,round182,round183,round184,round185,round186,round187,round188,round189,round190,round191,round192,round193,round194,round195,round196,round197,round198,round199,round200,round201,round202,round203,round204,round205,round206,round207,round208,round209,round210,round211,round212,round213,round214,round215,round216,round217,round218,round219,round220,round221,round222,round223,round224,round225,round226,round227,round228,round229,round230,round231,round232,round233,round234,round235,round236,round237,round238,round239,round240,round241,round242,round243,round244,round245,round246,round247,round248,round249,round250,round251,round252,round253,round254,round255
72,117,8.773663997650146,39,1,-1,1,-1,1,-1,1,-6,2,-3,1,-3,1,-1,1,-8,1,-1,1,-13,1,-9,1,-5,1,-1,1,-25,1,-3,1,-4,2,-1,1,-1,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,516,21.932286024093628,104,1,-1,1,-1,1,-1,1,-19,1,-1,1,-17,1,-7,1,-20,1,-9,1,-1,1,-6,1,-17,1,-1,1,-1,1,-13,1,-1,1,-13,1,-11,1,-13,1,-1,1,-24,1,-5,1,-1,1,-6,1,-1,1,-24,1,-11,1,-10,1,-13,1,-1,1,-21,1,-2,1,-21,1,-12,1,-2,1,-1,1,-24,1,-5,1,-1,1,-10,1,-15,1,-1,1,-1,1,-23,1,-8,1,-13,1,-20,1,-1,1,-6,1,-16,1,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,413,18.98768401145935,91,1,-1,1,-1,1,-1,1,-21,1,-5,1,-18,1,-6,1,-1,1,-10,1,-1,2,-1,1,-3,1,-1,1,-19,1,-1,2,-2,1,-20,1,-1,1,-3,1,-21,3,-2,1,-22,1,-22,1,-16,1,-1,1,-3,1,-5,1,-1,1,-24,1,-17,1,-3,1,-3,2,-2,1,-20,1,-1,1,-20,1,-4,1,-6,1,-1,1,-22,1,-6,1,-1,1,-3,1,-16,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,470,18.722831964492798,98,1,-1,1,-1,1,-1,1,-10,1,-12,1,-19,1,-9,1,-13,1,-1,1,-1,1,-24,1,-5,1,-1,1,-3,1,-20,1,-25,1,-13,1,-1,1,-1,1,-29,1,-18,1,-8,1,-1,1,-11,1,-14,1,-21,1,-8,1,-5,1,-1,1,-25,1,-12,1,-5,1,-6,1,-1,1,-23,2,-1,1,-5,1,-1,2,-1,1,-1,1,-8,1,-19,1,-13,2,-1,1,-1,1,-2,1,-9,1,-3,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,133,6.510478973388672,30,1,-1,1,-1,1,-1,1,-20,1,-1,1,-20,1,-3,1,-1,1,-22,2,-6,1,-1,1,-24,1,-8,1,-6,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,619,23.09001088142395,123,1,-1,1,-1,1,-1,1,-3,1,-19,1,-21,1,-9,1,-1,1,-33,1,-1,1,-11,1,-3,1,-1,1,-23,1,-6,1,-14,1,-14,1,-1,1,-17,1,-6,1,-4,1,-1,1,-24,1,-9,1,-15,1,-8,1,-1,1,-11,1,-1,1,-6,1,-18,1,-18,1,-7,1,-8,2,-2,1,-13,1,-1,1,-5,1,-1,1,-18,2,-1,1,-1,1,-2,1,-3,1,-19,1,-18,1,-1,1,-7,1,-15,1,-20,1,-5,1,-2,1,-1,1,-21,1,-18,1,-3,1,-5,1,-1,1,-29,1,-3,1,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,375,12.89026403427124,71,1,-1,2,-1,1,-1,1,-6,1,-1,1,-13,1,-9,1,-25,1,-6,2,-1,1,-22,1,-17,1,-1,1,-4,1,-21,1,-22,1,-1,1,-12,1,-2,1,-1,1,-24,1,-7,2,-2,1,-21,1,-1,1,-16,1,-6,1,-22,1,-12,1,-3,1,-1,1,-22,3,-2,1,-19,1,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,300,12.87080717086792,71,1,-1,1,-2,1,-1,1,-19,1,-1,1,-15,1,-13,1,-12,1,-1,1,-16,1,-6,1,-29,1,-1,1,-1,1,-3,1,-5,1,-1,1,-20,1,-16,1,-1,1,-3,1,-20,1,-6,1,-1,1,-21,1,-3,1,-4,1,-1,1,-27,1,-1,1,-1,1,-3,1,-1,1,-3,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,464,16.94863796234131,97,2,-1,1,-1,2,-1,1,-3,1,-8,1,-1,2,-1,1,-1,1,-2,1,-1,1,-1,1,-25,1,-18,1,-22,2,-1,1,-22,1,-20,1,-14,1,-1,1,-7,1,-17,1,-18,1,-1,1,-8,1,-11,2,-2,1,-21,1,-10,1,-11,1,-13,1,-1,1,-18,1,-8,1,-20,1,-14,1,-5,3,-1,1,-1,1,-2,1,-23,1,-13,1,-5,1,-9,1,-1,1,-16,1,-1,1,-3,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,387,12.597968101501465,80,1,-1,1,-2,1,-1,1,-24,1,-1,1,-19,1,-3,2,-1,1,-21,1,-19,1,-2,1,-19,3,-1,1,-1,1,-1,1,-1,1,-14,1,-1,1,-3,1,-16,1,-1,1,-20,1,-5,1,-18,1,-16,1,-1,1,-6,1,-18,1,-17,1,-5,1,-16,3,-1,1,-1,1,-21,1,-2,1,-19,1,-15,1,-1,1,-6,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,801,21.845107078552246,156,1,-1,1,-1,1,-1,2,-1,1,-1,1,-23,1,-19,1,-3,1,-11,1,-1,1,-23,1,-5,1,-12,1,-20,1,-4,1,-1,1,-3,1,-18,1,-15,1,-1,1,-9,1,-8,1,-1,1,-6,1,-1,1,-25,1,-5,1,-10,1,-1,1,-1,1,-23,1,-5,1,-1,1,-2,1,-23,1,-13,1,-5,1,-19,2,-1,1,-19,1,-7,1,-17,1,-7,2,-2,2,-1,1,-10,1,-16,1,-9,1,-1,1,-2,1,-19,1,-3,1,-18,1,-3,1,-1,1,-17,1,-7,1,-17,1,-15,1,-3,2,-1,1,-28,1,-10,2,-1,1,-23,1,-18,1,-8,1,-1,1,-21,1,-13,1,-6,1,-19,1,-1,1,-10,1,-11,1,-19,1,-8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,447,16.717530012130737,100,1,-1,1,-1,1,-1,1,-22,1,-15,1,-1,1,-1,2,-1,1,-1,1,-7,1,-1,1,-23,1,-3,1,-1,1,-11,1,-10,1,-22,1,-4,1,-13,1,-2,1,-1,1,-23,1,-5,1,-14,1,-8,1,-1,1,-24,2,-14,1,-7,1,-1,1,-14,1,-8,1,-21,1,-7,1,-1,1,-3,1,-22,1,-22,1,-6,1,-1,1,-10,1,-1,1,-5,1,-1,1,-19,1,-3,1,-6,1,-1,1,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,696,20.89464020729065,137,1,-1,1,-1,1,-1,1,-14,1,-9,1,-20,3,-2,1,-14,1,-6,1,-1,1,-21,1,-12,1,-3,1,-1,1,-24,1,-4,1,-1,1,-13,1,-14,1,-4,1,-1,1,-22,1,-20,1,-17,1,-1,1,-3,1,-1,1,-22,1,-16,1,-1,1,-19,1,-2,1,-1,1,-16,1,-6,1,-15,1,-1,1,-20,1,-1,1,-1,1,-21,1,-22,1,-14,1,-1,1,-1,1,-24,1,-16,1,-2,1,-1,1,-19,1,-6,1,-17,1,-18,1,-1,2,-1,1,-1,1,-1,1,-3,1,-1,1,-22,1,-16,1,-4,2,-1,1,-2,1,-1,1,-26,1,-13,1,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,111,4.68383002281189,23,1,-1,1,-1,1,-1,1,-25,1,-19,1,-5,1,-1,1,-16,1,-2,1,-1,1,-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,467,14.934103012084961,88,1,-1,1,-2,1,-1,1,-12,1,-1,1,-15,1,-6,1,-7,1,-1,1,-24,1,-2,1,-17,2,-1,1,-27,1,-16,1,-2,1,-1,1,-24,1,-19,1,-16,1,-1,1,-3,1,-20,1,-19,1,-1,1,-2,1,-1,1,-24,1,-18,1,-2,1,-1,1,-12,1,-1,1,-23,1,-6,1,-13,1,-8,1,-1,1,-25,2,-2,1,-1,1,-25,1,-5,1,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,361,12.746800899505615,74,1,-1,1,-2,1,-1,1,-22,2,-17,1,-7,1,-1,1,-12,1,-8,1,-1,1,-30,1,-1,1,-11,1,-14,1,-1,1,-17,1,-6,1,-4,1,-1,1,-23,1,-8,1,-4,1,-1,1,-28,1,-7,1,-6,1,-8,1,-1,1,-1,1,-30,1,-2,1,-7,1,-3,1,-1,1,-29,1,-5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,501,16.949641942977905,98,1,-1,1,-1,1,-1,1,-6,1,-1,1,-19,1,-4,1,-20,2,-1,1,-17,1,-5,2,-1,1,-25,1,-9,1,-9,1,-7,1,-2,1,-18,1,-1,1,-7,1,-6,1,-1,1,-24,1,-15,1,-4,1,-18,2,-1,1,-17,2,-1,1,-22,1,-10,1,-1,1,-9,1,-14,3,-2,1,-8,1,-1,1,-21,1,-2,1,-1,1,-23,1,-18,1,-12,1,-1,1,-27,1,-2,1,-17,1,-10,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,208,7.442263126373291,49,2,-1,1,-1,1,-1,1,-2,1,-1,1,-21,1,-12,1,-4,1,-1,1,-21,1,-1,1,-11,1,-1,1,-6,1,-8,1,-1,1,-25,1,-11,1,-5,1,-22,1,-1,1,-1,1,-14,1,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,152,5.379364013671875,38,1,-1,1,-1,1,-1,1,-24,1,-4,1,-16,1,-15,1,-2,1,-1,1,-9,1,-16,1,-18,1,-2,1,-5,1,-1,1,-6,1,-1,1,-8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,197,9.565802812576294,52,1,-1,1,-2,1,-1,1,-9,1,-17,1,-1,2,-2,1,-22,1,-5,1,-14,1,-17,1,-1,1,-1,1,-4,1,-2,1,-1,1,-8,1,-1,1,-5,1,-1,1,-18,1,-1,1,-16,1,-7,1,-11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,381,12.86731505393982,83,1,-1,1,-2,1,-1,1,-10,1,-4,1,-1,1,-27,1,-14,2,-19,1,-3,1,-1,1,-14,1,-9,1,-21,1,-11,1,-4,1,-2,2,-1,1,-1,1,-1,1,-21,1,-8,2,-1,1,-1,1,-2,1,-3,1,-9,1,-1,1,-27,1,-6,1,-1,1,-2,2,-1,1,-26,1,-12,2,-2,1,-3,1,-20,1,-22,1,-12,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,179,7.373625993728638,42,1,-1,1,-1,1,-1,1,-22,1,-18,1,-4,1,-5,2,-1,1,-1,1,-1,1,-24,1,-10,1,-4,1,-1,1,-21,1,-4,1,-1,1,-13,2,-1,1,-20,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,272,8.736933946609497,58,1,-1,1,-1,1,-1,1,-10,1,-13,1,-22,1,-4,1,-12,2,-1,1,-25,1,-4,1,-14,1,-17,1,-1,1,-1,1,-15,1,-8,1,-10,1,-1,1,-15,1,-9,1,-13,1,-1,1,-16,1,-1,1,-6,1,-17,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
